x	y	a	r
4592	3460	3	300
4592	2962	1	0
4104	2962	4	300
4104	2962	2	300
4104	3469	1	0
3621	3469	2	0
3621	3971	3	0
3621	3465	4	0
3621	3465	2	0
3621	3955	0	0
4120	3955	1	0
3630	3955	3	0
3630	3450	0	0
4130	3450	4	0
4130	3450	3	0
4130	2948	0	300
4618	2948	2	0
4618	3434	3	300
4618	2926	0	0
5123	2926	1	0
4638	2926	2	0
4638	3414	4	300
4638	3414	0	300
5141	3414	1	300
4636	3414	1	300
4144	3414	4	0
4144	3414	4	0
4144	3414	0	0
4646	3414	4	300
4646	3414	3	300
4646	2917	1	0
4148	2917	0	300
4644	2917	4	0
4644	2917	2	0
4644	3418	4	300
4644	3418	2	300
4644	3905	0	0
5137	3905	2	0
5137	4404	1	0
4630	4404	3	0
4630	3907	4	0
4630	3907	3	0
4630	3405	1	300
4131	3405	4	0
4131	3405	2	0
4131	3901	2	0
4131	4399	3	0
4131	3891	2	0
4131	4388	2	0
4131	4875	4	0
4131	4875	1	0
3636	4875	2	0
3636	5374	4	0
3636	5374	2	0
3636	5871	1	0
3145	5871	1	0
2645	5871	0	0
3154	5871	0	0
3656	5871	4	0
3656	5871	1	0
3165	5871	4	0
3165	5871	4	0
3165	5871	4	0
3165	5871	1	0
2670	5871	4	0
2670	5871	4	0
2670	5871	1	0
2172	5871	1	0
1678	5871	2	0
1678	6362	2	0
1678	6856	2	0
1678	7351	3	0
1678	6862	4	0
1678	6862	3	0
1678	6355	4	0
1678	6355	0	0
2162	6355	2	0
2162	6849	1	0
1675	6849	4	0
1675	6849	1	0
1184	6849	1	0
692	6849	4	0
692	6849	1	0
190	6849	4	0
190	6849	0	0
683	6849	1	0
199	6849	3	0
199	6352	0	0
705	6352	4	0
705	6352	0	0
1202	6352	0	0
1700	6352	3	0
1700	5858	2	0
1700	6347	2	0
1700	6836	0	0
2197	6836	0	0
2689	6836	2	0
2689	7330	4	0
2689	7330	4	0
2689	7330	4	0
2689	7330	2	0
2689	7828	3	0
2689	7338	2	0
2689	7839	2	0
2689	8320	1	0
2186	8320	4	0
2186	8320	1	0
1701	8320	1	0
1191	8320	2	0
1191	8817	4	0
1191	8817	3	0
1191	8311	4	0
1191	8311	1	0
705	8311	2	0
705	8808	1	0
209	8808	4	0
209	8808	2	0
209	9311	0	0
685	9311	2	0
685	9807	4	0
685	9807	3	0
685	9299	0	0
1163	9299	1	0
651	9299	1	0
160	9299	2	0
160	9790	4	0
160	9790	4	0
160	9790	0	0
665	9790	1	0
170	9790	4	0
170	9790	4	0
170	9790	0	0
679	9790	0	0
1190	9790	4	0
1190	9790	4	0
1190	9790	4	0
1190	9790	3	0
1190	9293	0	0
1693	9293	4	0
1693	9293	4	0
1693	9293	0	0
2197	9293	0	0
2706	9293	0	0
3214	9293	4	0
3214	9293	2	0
3214	9785	0	0
3713	9785	0	0
