x	y	a	r
5133	1461	1	0
4633	1461	3	0
4633	972	4	0
4633	972	0	0
5121	972	1	500
4615	972	0	0
5118	972	1	500
4629	972	4	0
4629	972	0	0
5126	972	0	500
5621	972	1	0
5124	972	2	500
5124	1471	1	0
4632	1471	2	0
4632	1965	4	0
4632	1965	0	0
5124	1965	3	0
5124	1458	0	0
5620	1458	1	-100
5119	1458	1	0
4614	1458	0	0
5118	1458	2	0
5118	1960	1	0
4627	1960	1	0
4127	1960	2	0
4127	2458	2	0
4127	2946	1	-300
3625	2946	1	0
3115	2946	2	0
3115	3440	1	0
2608	3440	3	0
2608	2946	2	0
2608	3431	3	0
2608	2938	1	0
2113	2938	2	0
2113	3438	2	0
2113	3932	0	600
2603	3932	1	0
2098	3932	3	600
2098	3430	0	0
2598	3430	0	0
3090	3430	4	0
3090	3430	2	0
3090	3906	2	-500
3090	4404	1	0
2600	4404	2	-500
2600	4900	2	0
2600	5397	3	0
2600	4897	1	0
2104	4897	3	0
2104	4399	2	0
2104	4898	0	0
2604	4898	2	0
2604	5396	3	0
2604	4890	3	0
2604	4390	1	-500
2088	4390	4	0
2088	4390	4	0
2088	4390	4	0
2088	4390	3	0
2088	3896	4	600
2088	3896	2	600
2088	4395	2	0
2088	4901	3	0
2088	4398	3	0
2088	3901	4	600
2088	3901	0	600
2591	3901	2	0
2591	4393	2	-500
2591	4885	0	0
3095	4885	2	0
3095	5390	3	0
3095	4891	0	0
3594	4891	0	0
4096	4891	0	0
4590	4891	4	0
4590	4891	2	0
4590	5385	2	0
4590	5873	4	0
4590	5873	4	0
4590	5873	4	0
4590	5873	0	0
5087	5873	1	-300
4586	5873	3	0
4586	5389	4	0
4586	5389	1	0
4092	5389	2	0
4092	5887	1	-100
3581	5887	2	0
3581	6390	2	0
3581	6896	3	0
3581	6403	3	0
3581	5917	3	0
3581	5426	0	0
4072	5426	0	0
4564	5426	2	0
4564	5917	2	0
4564	6411	2	0
4564	6899	0	0
5061	6899	4	0
5061	6899	2	0
5061	7396	2	100
5061	7882	4	-500
5061	7882	0	-500
5553	7882	1	0
5061	7882	1	-500
4559	7882	1	0
4062	7882	4	0
4062	7882	3	0
4062	7399	3	0
4062	6900	3	-600
4062	6404	4	0
4062	6404	2	0
4062	6888	2	-600
4062	7394	2	0
4062	7894	0	0
4559	7894	4	0
4559	7894	2	0
4559	8384	0	0
5057	8384	3	0
5057	7886	2	-500
5057	8384	2	0
5057	8883	2	500
5057	9389	0	0
5557	9389	1	300
5057	9389	0	0
5547	9389	0	300
6046	9389	2	-300
6046	9878	0	0
6557	9878	4	100
6557	9878	3	100
6557	9372	1	0
6050	9372	0	-300
6555	9372	0	0
7058	9372	4	-100
7058	9372	1	-100
6553	9372	4	0
6553	9372	4	0
6553	9372	0	0
7053	9372	4	-100
7053	9372	1	-100
6548	9372	2	0
6548	9878	3	100
6548	9377	4	0
6548	9377	4	0
6548	9377	0	0
7047	9377	4	-100
7047	9377	1	-100
6564	9377	0	0
7066	9377	1	-100
6574	9377	1	0
6080	9377	4	-300
6080	9377	1	-300
5577	9377	1	300
5074	9377	0	0
5570	9377	4	300
5570	9377	0	300
6062	9377	4	-300
6062	9377	0	-300
6554	9377	1	0
6060	9377	1	-300
5561	9377	3	300
5561	8893	3	0
5561	8392	4	0
5561	8392	2	0
5561	8891	3	0
5561	8391	0	0
6047	8391	1	0
5550	8391	0	0
6059	8391	4	0
6059	8391	4	0
6059	8391	0	0
6557	8391	0	0
7058	8391	0	100
7555	8391	0	0
8052	8391	3	0
8052	7904	3	0
8052	7405	3	300
8052	6897	2	-300
8052	7393	1	300
7573	7393	1	0
7081	7393	0	500
7575	7393	2	0
7575	7899	4	-300
7575	7899	0	-300
8072	7899	1	0
7582	7899	3	-300
7582	7405	2	0
7582	7895	4	-300
7582	7895	3	-300
7582	7386	3	0
7582	6888	4	0
7582	6888	4	0
7582	6888	1	0
7099	6888	0	0
7597	6888	1	0
7104	6888	0	0
7593	6888	1	0
7097	6888	1	0
6595	6888	1	0
6097	6888	4	0
6097	6888	0	0
6601	6888	0	0
7083	6888	2	0
7083	7378	0	500
7579	7378	2	0
7579	7866	3	-300
7579	7370	3	0
7579	6887	1	0
7073	6887	3	0
7073	6395	2	300
7073	6892	4	0
7073	6892	3	0
7073	6397	0	300
7570	6397	3	0
7570	5885	2	-500
7570	6388	3	0
7570	5899	2	-500
7570	6393	4	0
7570	6393	1	0
7062	6393	4	300
7062	6393	4	300
7062	6393	4	300
7062	6393	0	300
7557	6393	0	0
8060	6393	2	0
8060	6890	4	-300
8060	6890	1	-300
7560	6890	3	0
7560	6396	0	0
8070	6396	4	0
8070	6396	2	0
8070	6900	3	-300
8070	6400	1	0
7573	6400	0	0
8072	6400	2	0
8072	6897	4	-300
8072	6897	3	-300
8072	6399	0	0
8556	6399	1	0
8053	6399	2	0
8053	6893	1	-300
7565	6893	1	0
